Dataset Name,Begin Datetime,End Datetime,Notes,Attribute Description,Resource ID,Resource URL,Resource Format
stadt-wien_natura2000vogelschutzrichtliniespawien,2011-12-14,,"Natura 2000 - Europaschutzgebiete in Wien nach Vogelschutz-Richtlinie, Special Protection Areas (SPA).  

Gesetzliche Grundlagen:   
Wiener Naturschutzgesetz LGBl. für Wien Nr.45/1998, 
Richtlinie 79/409/EWG des Rates der Europäischen Gemeinschaft (Vogelschutz-Richtlinie)
Veröffentlichung u.a. auf Grundlage des Wiener Umweltinformationsgesetz (Wr. UIG)  bzw. der Richtlinie 2003/4/EG über den Zugang der Öffentlichkeit zu Umweltinformationen


 ","BEZEICHNUNG: Objektbezeichnung  
KATEGORIE: Typ des Europaschutzgebietes (in Wien alle Typ c)  
INFORMATION: Hyperlink zu weiteren Informationen auf der wien.at Umweltschutz-Seite  
RECHTSGRUNDLAGE:  Hyperlink zur Rechtsgrundlage im Wiener Rechtsinformationssystem

",eb1512d0-11fc-4158-a047-0106a4c2ca67,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:NATURA2TVOGELOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_naturdenkmlerstandortewien,2011-12-14,,"Naturdenkmäler, punktförmig, Standorte, Wien ","NATNR: Naturdenkmal-Nummer   

ARTBEZ: Objektbezeichnung bzw. Pflanzenname   

WISSBEZ: Botanischer Pflanzenname   

BEZ: Bezirk   

ADRESSE: Adresse (Bezirksnummer, Straßenname, Orientierungsnummer)   

ND_TYP: Typnummer   

1: Einzelbäume   

2: Baumgruppen   

3: Baumzeilen   

4: Alleen   

5: Wälder   

6: Wiesen   

7: Standorte besonderer Pflanzen-/Tiergemeinschaften   

8: Gewässer   

9: Geologische Aufschlüsse   

10: Objekte kulturhistorischer Bedeutung   

11: Sonstige   

OBJEKTART: Featuretyp  des Objekts (punktförmig, linear bzw. flächig)   
",9a5b2b84-b938-4c87-be07-cff2e2db752a,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:NATDENKMALPKTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_naturschutzgebietwien,2011-12-14,,"Naturschutzgebiete, Wien ","INFORMATION: Hyperlink zu weiteren Informationen auf der wien.at  Umweltschutz-Seite  

RECHTSGRUNDLAGE: : Hyperlink zur Rechtsgrundlage im Wiener Rechtsinformationssystem  

BEZEICHNUNG: Gebietsbezeichnung
",a588efc9-1750-4605-a4f0-cb80e5e07424,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:NATURSCHUTZGEBOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ramsargebietwien,2002-01-01,,"Ramsargebiete, Wien ","INFORMATION: Hyperlink zu weiteren Informationen auf der wien.at  Umweltschutz-Seite  

RECHTSGRUNDLAGE: Hyperlink zur Rechtsgrundlage im Wiener Rechtsinformationssystem  

BEZEICHNUNG: Objektbezeichnung
",4bfeab8d-1130-4146-b2b6-ff697f51b475,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:RAMSAROGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_potenzialkarteerdwrmesondenwien,2015-01-01,,"Diese Karte zeigt die konduktive Wärmeleitfähigkeit eingeteilt in 3 Klassen. Die Klassen geben Auskunft über die Fähigkeit Wärme weiterzuleiten und sind eingeteilt in mäßig (<1.8 W/m/K), durchschnittlich (1.8 – 1.99 W/m/K) und gut (>= 2 W/m/K)
","bis_30m - Klassennummer bis 30m (0=keine Daten, 1=mäßig, 2=durchschnittlich, 3=gut)  

bis_100m – Klassennummer bis 100m (0=keine Daten, 1=mäßig, 2=durchschnittlich, 3=gut)   

bis_200m - Klassennummer bis 200m (0=keine Daten, 1=mäßig, 2=durchschnittlich, 3=gut)",2a5bd1bd-b9f7-4cf1-9f79-246f30133b77,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:ERDWSONDOGD,CSV
stadt-wien_potenzialkartethermischegrundwassernutzungwien,2014-01-01,,"Generalisierte Potenzialkarte der thermischen Nutzung des obersten Grundwasserkörpers. Einteilung in 4 Leistungsklassen.
","Class_Pot - Numerische Codierung der Leistungsklassen  

Class_Text – Textlegende der Leistungsklassen  

Beschreibung der Potenzialklassen: (Erläuterung zu Datenlayer)  

< 1 kW: “Thermische Grundwassernutzung nicht zu empfehlen.”  
1 kW bis < 5 kW: “Betrieb von Kleinanlagen nach Prüfung der lokalen Verhältnisse möglich”.  
5 kW bis < 20 kW: “Betrieb von mittelgroßen Anlagen nach Prüfung der lokalen Verhältnisse möglich.”   
> 20 kW: “Betrieb von Großanlagen nach Prüfung der lokalen Verhältnisse möglich”.""
",f41e3b15-b65d-491d-a230-2851998521ba,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:THERMLEISTKLOGD,CSV
stadt-wien_sonstigeenergieerzeugungsanlagenwien,2014-01-01,,"Die Karte zeigt die modernsten und größten Energieerzeugungsanlagen der Stadt Wien, ergänzt durch Informationen bzgl. der Art der Energieerzeugung sowie der Leistungsfähigkeit.
","EP_ID - eindeutige ID  
Bez - Bezirk  
Adresse - Adresse  
BM - Biomasse  
DG - Deponiegas  
GA - Gasturbine  
WA - Wasserkraft  
WK - Windkraft  
Energieque - Energiequelle  
elektr_bru - elektrisch brutto [MW]  
Strom_GWh - Stromproduktion [GWh/a]  
therm_brut - thermisch brutto [MW]  
Waerme_GWh - Wärmeproduktion [GWh/a]  
Lstg_Gra - kombinierte Leistung elektr. + therm. zur grafischen Darstellung
",6a6bac93-ac7c-496e-b032-73204e1346e5,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:ENSONSTANLOGD,CSV
stadt-wien_windpotenzialzonierungnacheignungwien,2015-01-01,,"Die Karte zeigt die Bewertung des Windenergiepotentials für den Betrieb von Kleinwindkraftanlagen für eine Höhe von 10 Metern über der mittleren Gebäudehöhe bzw. über Grund für größere Gebiete ohne Bebauung (Modelltopographie) und hat eine horizontale Auflösung von 25mx25m. Einteilung des Potentials in 3 Klassen anhand der mittleren jährlichen Windgeschwindigkeit: gut (>=4 m/s), mittelmäßig (>=2.5m/s und <4m/s), gering (<2.5m/s)
","Wertebereich: 1 - 3, Einheit: dimensionslos, -9999: keine Daten; Anzahl Klassen:3, nummerische Kodierung: 1=gut, 2=mittelmäßig, 3=gering  

1: Windgeschwindigkeit >= 4 m/s, ""Potential gut, wirtschaftlicher Betrieb von Kleinwindkraftanlagen nach Prüfung der lokalen Standortbedingungen möglich""  

2: Windgeschwindigkeit >= 2.5 m/s und <4 m/s, ""Potential mittelmäßig, wirtschaftlicher Betrieb von Kleinwindkraftanlagen nach Prüfung der lokalen Standortbedingungen bedingt möglich""  

3: Windgeschwindigkeit < 2.5 m/s, ""Potential gering, wirtschaftlicher Betrieb von Kleinwindkraftanlagen kann bei optimaler Platzierung und nach Prüfung der lokalen Standortbedingungen möglich sein""
",6a4ddeee-6f79-4552-a294-f8562dcccd1c,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:ENWINDPOTOGD,CSV
gebaeudeinformation-wien,1997-01-01,,"Der Wiener Gebäudebestand wird, vor allem im dichten Stadtgebiet sowie in Schutzzonen gemäß Bauordnung, laufend inventarisiert.Informationen zu Standort, Baujahr, Architekt und mehr werden objektbezogen zusammengestellt","OBJECTID
ACD (=Adresscode)
STRCD (=Straßencode)
STRNAML (=Straßenname)                                                                                                      
VONN (=Ordnungsnummer von - Numerisch)
VONA (=Ordnungsnummer von - Alphanumerisch)
BISN (=Ordnungsnummer bis - Numerisch)
BISA (=Ordnungsnummer bis - Alphanumerisch)
STGN (=Stiegennummer von - Numerisch)
STGA (=Stiegennummer von - Alphanumerisch)
BEZ (=Bezirk)
HA_NAME (=Anlagenname)
BAUJAHR (= Baujahr des Gebäudes)                                                                                   
ARCHITEKT (= Der Architekt)                                                                                                   
SHAPE (=Geometrie)                                                                                                                                                                                                                                                                 
IDENT_1 (=Identadresse Nummer 1)                                                                                   
IDENT_2 (=Identadresse Nummer 2)                                                                                            
IDENT_3 (=Identadresse Nummer 3)  
CONSCR_NR (=Conscriptionsnummer)
PR_MA19 (=präferierte Quelle MA19)
GESCH_ANZ (=Geschoßanzahl)
BASIS_INV (=Inventarisierungstand)
L_NUTZUNG (=Gebäudenutzung)
L_BAUTYP (=Bautyp)
NS (=Geschoße) wobei: D=Dachgeschoß, K=Keller, S= Souterrain
ORIG_PARZ ( -1 = ensembletypische Parzellenstruktur)
ORIG_FASS ( -1 = erhaltene Fassade)
ORIG_KERN ( -1 = erhaltene Struktur des Kernes)
ORIG_FENSTER ( -1 = erhaltene Fenster)
ORIG_DACH ( -1 = erhaltenes Dach)",3a1c220c-db02-4cea-a62e-e4497d820a61,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:GEBAEUDEINFOOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_hochrangigesstrassennetzplanungwien,2011-01-01,,"Darstellung der geplanten Autobahnen bzw. Autobahnausbauten, geplanten Schnellstraßen und geplanten Hauptstrassen B in Wien und Umland inkl. Bezeichnung und voraussichtlichem Fertigstellungszeitpunkt. ","Name: Bezeichnung des Abschnittes  
Quelle: Quelle der Daten  
Fertig: voraussichtlicher Fertigstellungszeitpunkt",f29c6e6b-445d-4391-97df-858c7433a0c6,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGAUTOBOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_hochrangigesstrassennetzplanungwien,2011-01-01,,"Darstellung der geplanten Autobahnen bzw. Autobahnausbauten, geplanten Schnellstraßen und geplanten Hauptstrassen B in Wien und Umland inkl. Bezeichnung und voraussichtlichem Fertigstellungszeitpunkt. ","Name: Bezeichnung des Abschnittes  
Quelle: Quelle der Daten  
Fertig: voraussichtlicher Fertigstellungszeitpunkt",609cd641-6d0f-40f1-8dd6-0a40f2849274,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGASTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_hochrangigesstrassennetzplanungwien,2011-01-01,,"Darstellung der geplanten Autobahnen bzw. Autobahnausbauten, geplanten Schnellstraßen und geplanten Hauptstrassen B in Wien und Umland inkl. Bezeichnung und voraussichtlichem Fertigstellungszeitpunkt. ","Name: Bezeichnung des Abschnittes  
Quelle: Quelle der Daten  
Fertig: voraussichtlicher Fertigstellungszeitpunkt",6ff89ddb-3feb-4542-a789-a6c9ff7fca93,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGHPTSTROGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_hochrangigesstrassennetzplanungwien,2011-01-01,,"Darstellung der geplanten Autobahnen bzw. Autobahnausbauten, geplanten Schnellstraßen und geplanten Hauptstrassen B in Wien und Umland inkl. Bezeichnung und voraussichtlichem Fertigstellungszeitpunkt. ","Name: Bezeichnung des Abschnittes  
Quelle: Quelle der Daten  
Fertig: voraussichtlicher Fertigstellungszeitpunkt",541514ce-681a-40bc-b5cd-9929a9bbede2,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGKNOTENOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_hochrangigesstrassennetzplanungwien,2011-01-01,,"Darstellung der geplanten Autobahnen bzw. Autobahnausbauten, geplanten Schnellstraßen und geplanten Hauptstrassen B in Wien und Umland inkl. Bezeichnung und voraussichtlichem Fertigstellungszeitpunkt. ","Name: Bezeichnung des Abschnittes  
Quelle: Quelle der Daten  
Fertig: voraussichtlicher Fertigstellungszeitpunkt",f9ce7955-f6af-4b7d-b98a-dd914667fea5,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGSCHNELLOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_realnutzungskartierungbis2005wien,2000-01-01,,"Dieser Datenbestand stellt die tatsächliche Landnutzung dar. Es gibt 42 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, Wasserflächen und Sonderflächen. ","AREA: Fläche  
PERIMETER: Umfang  
NUT-ID: Identifikationsnummer  
BEZNR: Bezirk  
ZBEZNR: Zählbezirk  
ZGEBNR: Zählgebiet  
BLKNR: Block  
NUTCD: Nutzungskategorie  
BEZ: Bezirk  
ZBEZ: Zählbezirk  
ZGEB: Zählgebiet  
BLK: Baublock  
NNUTEHNR: Blockteilfläche  
AB: Abwasserbeseitigung  
AC: Äcker  
BB: Bundesbahn  
BD: Freibäder  
BS: Baulücken und Baustellen  
CA: Campingplätze  
EV: Energieversorgung  
FH: Friedhöfe  
GE: Gerinne inklusive Böschung  
GM: Gemeinbedarfsflächen  
GT: Gärtnereien  
HF: Hafenanlagen ohne Wasserflächen  
HG: Handel und Gewerbe inklusive Tankstellen  
IA: Industrieanlagen inklusive zugehöriger Lager  
KA: Kasernen  
KG: Kleingärten  
KH: Krankenhäuser  
KT: Kindertagesheime (eigene Anlage)  
LP: Lagerplätze  
MG: Messegelände  
MU: Museen  
PK: Parkanlagen  
PP: Parkplätze  
RE: Religiöse Einrichtungen  
RU: Rundfunkanlagen  
SB: Straßenbahn auf eigenem Gleiskörper  
SC: Schulen  
SG: Sand- und Schottergewinnung  
SH: Sporthallen  
SP: Sportplätze  
TH: Theater  
UN: Unproduktive Flächen  
VR: Verkehrsrestflächen  
VW: Öffentliche Verwaltung  
WA: Wasserflächen  
WG: Weingärten  
WL: Wald  
WM: Wohnen mit Garten  
WO: Wohnmischgebiete (inklusive Pensionistenheimen usw.)  
WS: Wiese  
WV: Wasserversorgung  
ZO: Tiergarten",2ca24ded-a51a-4331-bf1d-39a9e58b8247,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:REALNUT2001OGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_realnutzungskartierungbis2005wien,2000-01-01,,"Dieser Datenbestand stellt die tatsächliche Landnutzung dar. Es gibt 42 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, Wasserflächen und Sonderflächen. ","AREA: Fläche  
PERIMETER: Umfang  
NUT-ID: Identifikationsnummer  
BEZNR: Bezirk  
ZBEZNR: Zählbezirk  
ZGEBNR: Zählgebiet  
BLKNR: Block  
NUTCD: Nutzungskategorie  
BEZ: Bezirk  
ZBEZ: Zählbezirk  
ZGEB: Zählgebiet  
BLK: Baublock  
NNUTEHNR: Blockteilfläche  
AB: Abwasserbeseitigung  
AC: Äcker  
BB: Bundesbahn  
BD: Freibäder  
BS: Baulücken und Baustellen  
CA: Campingplätze  
EV: Energieversorgung  
FH: Friedhöfe  
GE: Gerinne inklusive Böschung  
GM: Gemeinbedarfsflächen  
GT: Gärtnereien  
HF: Hafenanlagen ohne Wasserflächen  
HG: Handel und Gewerbe inklusive Tankstellen  
IA: Industrieanlagen inklusive zugehöriger Lager  
KA: Kasernen  
KG: Kleingärten  
KH: Krankenhäuser  
KT: Kindertagesheime (eigene Anlage)  
LP: Lagerplätze  
MG: Messegelände  
MU: Museen  
PK: Parkanlagen  
PP: Parkplätze  
RE: Religiöse Einrichtungen  
RU: Rundfunkanlagen  
SB: Straßenbahn auf eigenem Gleiskörper  
SC: Schulen  
SG: Sand- und Schottergewinnung  
SH: Sporthallen  
SP: Sportplätze  
TH: Theater  
UN: Unproduktive Flächen  
VR: Verkehrsrestflächen  
VW: Öffentliche Verwaltung  
WA: Wasserflächen  
WG: Weingärten  
WL: Wald  
WM: Wohnen mit Garten  
WO: Wohnmischgebiete (inklusive Pensionistenheimen usw.)  
WS: Wiese  
WV: Wasserversorgung  
ZO: Tiergarten",7d3315bd-62e6-49bd-83c8-c10f69d391bd,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:REALNUT2003OGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_realnutzungskartierungbis2005wien,2000-01-01,,"Dieser Datenbestand stellt die tatsächliche Landnutzung dar. Es gibt 42 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, Wasserflächen und Sonderflächen. ","AREA: Fläche  
PERIMETER: Umfang  
NUT-ID: Identifikationsnummer  
BEZNR: Bezirk  
ZBEZNR: Zählbezirk  
ZGEBNR: Zählgebiet  
BLKNR: Block  
NUTCD: Nutzungskategorie  
BEZ: Bezirk  
ZBEZ: Zählbezirk  
ZGEB: Zählgebiet  
BLK: Baublock  
NNUTEHNR: Blockteilfläche  
AB: Abwasserbeseitigung  
AC: Äcker  
BB: Bundesbahn  
BD: Freibäder  
BS: Baulücken und Baustellen  
CA: Campingplätze  
EV: Energieversorgung  
FH: Friedhöfe  
GE: Gerinne inklusive Böschung  
GM: Gemeinbedarfsflächen  
GT: Gärtnereien  
HF: Hafenanlagen ohne Wasserflächen  
HG: Handel und Gewerbe inklusive Tankstellen  
IA: Industrieanlagen inklusive zugehöriger Lager  
KA: Kasernen  
KG: Kleingärten  
KH: Krankenhäuser  
KT: Kindertagesheime (eigene Anlage)  
LP: Lagerplätze  
MG: Messegelände  
MU: Museen  
PK: Parkanlagen  
PP: Parkplätze  
RE: Religiöse Einrichtungen  
RU: Rundfunkanlagen  
SB: Straßenbahn auf eigenem Gleiskörper  
SC: Schulen  
SG: Sand- und Schottergewinnung  
SH: Sporthallen  
SP: Sportplätze  
TH: Theater  
UN: Unproduktive Flächen  
VR: Verkehrsrestflächen  
VW: Öffentliche Verwaltung  
WA: Wasserflächen  
WG: Weingärten  
WL: Wald  
WM: Wohnen mit Garten  
WO: Wohnmischgebiete (inklusive Pensionistenheimen usw.)  
WS: Wiese  
WV: Wasserversorgung  
ZO: Tiergarten",c489da9a-4358-4f6b-9297-0d8844366c30,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:REALNUT2005OGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_strassenbahnplanungwien,2005-01-01,,Geplanter Verlauf von geplanten und in Bau befindlichen Straßenbahnlinien deren Finanzierung bereits gesichert ist. ,"Linie: Linienbezeichnung  
Kommentar: Hinweise  
Eroeffnung: voraussichtliches Eröffnungsjahr",0bc3e876-8a46-489b-9882-b16551ebd005,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGBIMOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_strassenbahnplanungwien,2005-01-01,,Geplanter Verlauf von geplanten und in Bau befindlichen Straßenbahnlinien deren Finanzierung bereits gesichert ist. ,"Linie: Linienbezeichnung  
Kommentar: Hinweise  
Eroeffnung: voraussichtliches Eröffnungsjahr",74df90ad-933b-4e39-901c-af277b107015,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGBIMHALTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ubahnlinienplanungwien,2011-01-01,,Darstellung der geplanten U-Bahnlinien inkl. Linien- und Abschnittsbezeichnung ,"LINFO: U-Bahnlinie  
NAME: Bezeichnung des Teilabschnittes  
KOMMENTAR: Hinweise  
SHAPE.LEN: Abschnittslänge  ",447aa7f7-7c24-49d4-8c56-73cf0c6d2ea0,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGUBAHNOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ubahnlinienplanungwien,2011-01-01,,Darstellung der geplanten U-Bahnlinien inkl. Linien- und Abschnittsbezeichnung ,"LINFO: U-Bahnlinie  
NAME: Bezeichnung des Teilabschnittes  
KOMMENTAR: Hinweise  
SHAPE.LEN: Abschnittslänge  ",7b4adf9b-b076-46d5-83f5-d31b309c2780,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PLANUNGUBHALTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ubahnnetzbestandwien,2011-01-01,,Generalisierte Darstellung der U-Bahnlinien inkl. Eröffnungsdatum und Linienbezeichnung. ,"LINFO: U-Bahnlinie  
ERÖFFNUNG_JAHR: Eröffnungsjahr  
ERÖFFNUNG_MONAT: Eröffnungsmonat  
SHAPE.LEN: Abschnittslänge  ",bbf083d0-8878-4ec1-862d-731fe3e76238,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:UBAHNOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ubahnnetzbestandwien,2011-01-01,,Generalisierte Darstellung der U-Bahnlinien inkl. Eröffnungsdatum und Linienbezeichnung. ,"LINFO: U-Bahnlinie  
ERÖFFNUNG_JAHR: Eröffnungsjahr  
ERÖFFNUNG_MONAT: Eröffnungsmonat  
SHAPE.LEN: Abschnittslänge  ",6e05c258-d0fe-454d-9b16-2a3a461c4348,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:UBAHNHALTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_wienergrngrtel,2005-01-01,,Übersicht über die bestehenden und widmungsmäßig gesicherten Grüngebiete Wiens. ,"1: Bisamberg - Südliches Weinviertel  
2: Kulturlandschaft Marchfeld  
3: Donauraum-Nationalpark Donauauen  
4: Terrassenlandschaft im Süden von Wien  
5: Wienerwald  
99: Grünflächen kleiner als 1 ha  
0: wichtige stadtgliedernde Grünzüge und Grünverbindungen, Parkanlagen teilweise inklusive Gebäude, Stadtgärten, historische Gartenanlagen, Sportanlagen, Friedhöfe",3dbc86d0-582d-4590-894e-60cd1efec9e5,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:GRUENFREIFLOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_wienergrngrtel,2005-01-01,,Übersicht über die bestehenden und widmungsmäßig gesicherten Grüngebiete Wiens. ,"1: Bisamberg - Südliches Weinviertel  
2: Kulturlandschaft Marchfeld  
3: Donauraum-Nationalpark Donauauen  
4: Terrassenlandschaft im Süden von Wien  
5: Wienerwald  
99: Grünflächen kleiner als 1 ha  
0: wichtige stadtgliedernde Grünzüge und Grünverbindungen, Parkanlagen teilweise inklusive Gebäude, Stadtgärten, historische Gartenanlagen, Sportanlagen, Friedhöfe",bbfb95a8-d1d0-4dbc-b650-1ef866bcac77,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:GRUENGEWOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_impfstellenstandortewien,2014-09-26,,"Übersicht der behördlichen Impfstellen der Magistratsabteilung 15 - Gesundheitsdienst der Stadt Wien mit Adresse, Telefonnummer und Öffnungszeiten. Angebot: Wiener Kinderimpfkonzept und kostenpflichtige Impfungen
 ","FID: ID, 
OBJECTID:eindeutige ID, 
SHAPE: Koordinaten,
ID:Interne ID,
BEZEICHNUNG: Bezeichnung der Stelle,
BEZIRK: Bezirk,
ADRESSE: Adresse ( bezirk,Straße, Deteilinfo ),
ORT: Ort,
WEBLINK1: WebLink,
WEBLINK2: Weblink2,
BETREIBER: Betreiber
SE_ANNO_CAD_DATA: Nicht ausgefüllt",c5422bd1-3e86-49a0-89b7-50bf62d1cb49,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:IMPFSTELLEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_bchereienstandortewien,2011-06-15,,"Büchereien, Standorte, Wien ","NAME: Objektbezeichnung  

ADRESSE: Adresse (Straßenname, Orientierungsnummer)  

OEFFNUNGSZEITEN1-6: Öffnungszeiten  

TELEFON: Telefonnummer  

EMAIL: E-Mail Adresse  

WEBLINK1: Hyperlink  

BEZIRK: Wiener Gemeindebezirk
",fd7dedc2-94af-4822-bf62-f41c8ac99a6b,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:BUECHEREIOGD&srsName=EPSG:4326&outputFormat=csv,CSV
